mc_id,mc_url,common_id,caption,description,date,author,category,lat,lng,img_url
289124,https://memory.culture.tw/Home/Detail?Id=289124&IndexCode=Culture_Object,"File:彼時ㄟ傳奇(選自《第三屆蘭陽文學獎 傳承與創新》).jpg","彼時ㄟ傳奇(選自《第三屆蘭陽文學獎 傳承與創新》)","本文出自《傳承與創新︰第三屆蘭陽文學獎得獎作品集》，為民間故事組佳作。 故事講的是羅東「奠安宮」祭祀玄天上帝的由來，從玄天上帝生日過後第二天，鹿埔藍家準備迎接暫時駐駕羅東五榖王公廟的帝爺公回本廟開始寫起。那日，羅東的信眾希望帝爺公可以留在羅東繼續保佑鄉親，並在藍家迎神陣頭尚未到達前，上香請示帝爺公留駐，得到六個聖杯。過午，藍家的迎神陣頭到了，拜請神明回鑾，卻得到十二個笑杯。藍家面子掛不住，羅東五榖王公廟主委張阿力出了主意，要藍家改問帝爺公，是否另行則擇期回鑾？得到三個聖杯指示。一時間，所有信徒都熱烈鼓掌，感動叩拜，鹿埔本廟的面子也保住了。到1923年，羅東五榖王公廟改建，經「神農先帝」同意，扶正「玄天上帝」為鎮殿主神，廟名「奠安宮」。",2008-10,創作者：高錫麟。貢獻者：高錫麟,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/7835c85a-be96-48b2-b0c1-fde7b6371b15/108-lit-cw-1387-re-201911160459545dce611f3fe380.jpg
289125,https://memory.culture.tw/Home/Detail?Id=289125&IndexCode=Culture_Object,"File:隧道以外(選自《第三屆蘭陽文學獎 傳承與創新》).jpg","隧道以外(選自《第三屆蘭陽文學獎 傳承與創新》)","本文出自《傳承與創新︰第三屆蘭陽文學獎作品集》，為散文組的第一名。 文章以宜蘭對外通道做為主軸，這個狹窄的入口分三個歷史階段，吳沙時期的古道，等於是入侵道路，原住者不敵而逃；後來是九彎十八拐的北宜公路，行車速度緩慢與反覆下車嘔吐的一群人，造就公路上某些商機與聚落；最後是高速公路等級的雪山隧道，是現代科技的產物，一條現代與前現代高度魔幻連結的通道，隧道的盡頭是海、是雪鄉又或者是桃花源。作者以傳藝中心拉糖表演為喻︰「白色的糖絲不斷被延伸、摺疊、擠壓、再製，宛如那逝去而作為隱喻存在的最好時光。」至此我們終於明白作者不斷以三個通道古今交錯的書寫，製造幻景般的魔幻寫實，就像史書上自吹自擂的四海一家，政客吹噓的歌舞昇平政績，或是建案廣告文案「桃花源就在你隔壁」一樣，都是虛幻的幻景。 作者以童年到姨丈家、個人獲得免費民宿體驗券帶全家人來旅遊的經驗，塑造與此地有點熟又不太熟的模糊空間，並調動日本文學、魔幻小說家馬奎斯、台灣現代小說家朱天心的小說場景，以及方志的書寫，讓本文處於真實與虛構、美好與幻滅的悵惘中。",2008-10,創作者：祁立峰。貢獻者：祁立峰,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/abc85a4f-2c8f-4d3b-844c-20fbc2ea2ff0/108-lit-cw-1388-re-201911160506275dce611f3fe380.jpg
289126,https://memory.culture.tw/Home/Detail?Id=289126&IndexCode=Culture_Object,"File:遇見老四—在頭城 (選自《第三屆蘭陽文學獎 傳承與創新》).jpg","遇見老四—在頭城 (選自《第三屆蘭陽文學獎 傳承與創新》)","本文出自《傳承與創新︰第三屆蘭陽文學獎作品集》，散文組第二名。 這篇文章描寫自己和老四——李榮春——生活在同一個天空下的昔日與今日。作者一個離開家鄉的人，回到家鄉像個遊客，對於家鄉的記憶已經像迷霧森林，在都會中的生活壓力，讓她忘記在濱海小鎮中生命最初的悸動。故事要回到她在故鄉圖書館與《李榮春全集》的相遇，引起她的注意，回憶多年前地方報新聞的報導︰「李榮春——一生性命交予文學，只待千古必有識者」，一個傳奇的地方作家，讓她啟動回顧家鄉的印記。於是她開始尋找李榮春的足跡。於是她走過和平街、仙公廟、天主堂還有竹安、大坑罟海濱搜尋，那是李榮春尋常的生活軌跡，也是作者童年的生活地圖，兩者交錯共構，也許她也曾夾雜在海濱的兒童中衝著李榮春大喊︰「狂人來了！」",2008-10,創作者：吳淑娟。貢獻者：吳淑娟,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/a50b437a-a4a1-4f7f-849c-bb133610b634/108-lit-cw-1389-re-201912261441055e042661f2de20.jpg
289127,https://memory.culture.tw/Home/Detail?Id=289127&IndexCode=Culture_Object,"File:金棗戲台(選自《第三屆蘭陽文學獎 傳承與創新》).jpg","金棗戲台(選自《第三屆蘭陽文學獎 傳承與創新》)","本文出自《傳承與創新︰第三屆蘭陽文學獎作品集》，為散文組第三名。 一個愛看戲的小孩，從小霸占著戲臺下第一排的位置，卻屢次被父親從戲臺下拖回家裡，少不了一頓皮肉痛。說也奇怪，對於父親粗暴的反對，怎樣也打不走他對歌仔戲的癡戀，甚至真的成為歌仔戲舞台上的表演者，這份愛好像是打娘胎帶來的。因為父親當年在山坡上買了兩分地，把全部精神用在栽培金棗，剛種的苗栽要等待三年，這期間沒有收入，母親跑去唱歌仔戲貼補家用，得不到父親的諒解，他認為唱戲賺不了錢，種植金棗需要人工，於是衝突產生了。金棗對於氣候、土壤敏感，第一年失敗，只能任其熟果敗落，第二年果子大一些，給父親帶來希望，結果還是酸澀，再來颱風與病蟲害攪局。母親在戲臺上總是太入戲，唱著別人的感情哭花了臉，父親的臉色卻一天天沉鬱。在戲臺上將要臨盆，因為臍帶錯亂，血流逆轉，母親辭別了舞台，也辭別人世。繼承母親唱戲的天分，終於，站上舞台那天，姐姐帶著父親坐在最前排，掌心的厚繭接連不斷的拍手、鼓掌。",2008-10,創作者：方秋停。貢獻者：方秋停,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/fddd953b-999a-4be3-bf2b-f587f9024544/108-lit-cw-1390-re-201911160515455dce611f3fe380.jpg
289128,https://memory.culture.tw/Home/Detail?Id=289128&IndexCode=Culture_Object,"File:泰雅之子(選自《第三屆蘭陽文學獎 傳承與創新》).jpg","泰雅之子(選自《第三屆蘭陽文學獎 傳承與創新》)","本文出自《傳承與創新︰第三屆蘭陽文學獎作品集》，為散文組佳作。 文章描述南澳鄉泰雅族人的生命歷程，泰雅族的祖先為了追尋太陽的源頭，從山頂巨石誕生之地出發，翻越南湖大山，沿著蘭陽溪尋找新的獵場，終於在南澳建立新的部落。日治時期日本人在山區設置隘勇線與隘寮，後期甚至使用電網與地雷，防止泰雅人越過警戒線。泰雅人的槍枝被收繳後，要去打獵必須以親人抵押，向日本警察借用槍枝。後來時代又變了，五十音變成 ㄅㄆㄇㄈ，遙遠的秋海棠占據了他們的歷史，女孩們不再跟著母親剝麻織布，男孩們不再跟著父親去打獵，Gaga的組織力量逐漸消失。雅衛伊‧哈勇用拳頭捍衛他的尊嚴，因為同學叫他「番仔」，被退學後用他驚人的臂力在田徑場上展露頭角，以優異的體育成績推甄進入大學，他像個傳教徒在校園裡不斷傳遞著原住民的部落文化，盡一切的能力回鄉服務與傳承部落文化，在實習過後取得教師資格，返鄉代課，面對著人口外流，仍無法澆熄他擔任傳承母語、傳統文化與現代教育橋樑的熱情。",2008-10,創作者：張欣芸。貢獻者：張欣芸,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/b4b187ec-c212-4592-88db-4f1a50f0ceee/108-lit-cw-1391-re-201912261437395e042661f2de20.jpg
289129,https://memory.culture.tw/Home/Detail?Id=289129&IndexCode=Culture_Object,"File:聖境追尋(選自《第三屆蘭陽文學獎 傳承與創新》).jpg","聖境追尋(選自《第三屆蘭陽文學獎 傳承與創新》)","本文出自《傳承與創新︰第三屆蘭陽文學獎作品集》，為散文組佳作。 這篇文章是以一個簡媜粉絲的角度，追尋簡媜老家（文中的聖境）所在的歷程。作者自述國中時期嗜讀現代文學作家的作品，讀到簡媜的《水問》，就被文字的魔法師催眠，從此虔敬仰望。因此五專時期參加文藝營，分組導師居然是簡媜，而他反因羞怯只敢隔著距離欣賞這位有如白山茶花的老師。接著是來到宜蘭的佛光大學讀研究所，更接近了簡媜的老家，於是初次拜訪冬山鄉，想租車卻遍尋不著租車店，因此無功而返。再度挑戰則事先做了功課，從羅東租車順利抵達珍珠社區。但珍珠社區畢竟不等於簡媜的家，唯一的線索是《月娘照眠床》裡的提示︰「在家的四周，除了屋子正面一排緊密的矮朱槿之外，全種滿了竹。」過了宜冬橋，竟瞥見一戶家門前有矮朱槿，可四周卻無竹，雖無引見，但心中喜樂確信，就是這一方祥和聖境蘊養了一個秀異作家。澎湃的情緒，在冬山河畔放任行進，拐到親水公園來，憶起簡媜記憶裡的冬山河總是大水狂野浩蕩，要把牲畜、稻穀、人與房舍全捲進去的惡狠模樣，如今成了國際童玩節的舉辦會場，展現另一個時空的聖境。",2008-10,創作者：謝鴻文。貢獻者：謝鴻文,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/e12b2034-5852-4afb-9bf4-50c20279a423/108-lit-cw-1392-re-201911160524015dce611f3fe380.jpg
289130,https://memory.culture.tw/Home/Detail?Id=289130&IndexCode=Culture_Object,"File:鶺鴒(選自《第三屆蘭陽文學獎 傳承與創新》).jpg","鶺鴒(選自《第三屆蘭陽文學獎 傳承與創新》)","本文出自《傳承與創新︰第三屆蘭陽文學獎作品集》，為小說獎第一名。 小說書寫主角太阿與雙胞胎哥哥龍泉、父親與大伯之間愛恨糾葛的兄弟情誼。文章分五個段落，從二龍河端午節扒龍舟寫起，說到重血緣的大伯不僅照顧兄弟，因婚後無所出，收養他的雙胞胎哥哥龍泉，並送去日本留學。父親幼時學歌仔戲，長大只會借酒澆愁。微醉時說戲班的舊事，偶爾感謝大伯有能力，讓個兒子給他理所當然，有時催趕主角認大伯為父；若是父親喝得濫醉，意識會回到十五歲變聲前被戲班班長性侵的那一夜。太阿跟隨父親腳步學戲，未交過女友，記憶裡卻牢記著和龍泉相處、仰望他的童年，龍泉為他出頭，也曾戲弄他、親吻他。父親依舊酗酒，早已不堪的身體依靠大伯捐肝救活。病中父親說出雙胞胎出生的秘密：原來二十七歲時他強暴了一個女學生，作為被性侵的復仇，這事也是靠大伯擺平的。父親的心早已死，殘軀撐不過兩年，終究引火自焚。 十年未見的龍泉帶回即將結婚的消息，太阿無法接受，彷彿命運是一種父死子繼，在當年龍泉過繼給大伯時就已經注定，他將來要過正常的生活，而那個顧影自憐、愛上水裡倒影的少年，也只能追隨父親腳步，像二龍河未被超渡的鬼魅，活在深淵之中。",2008-10,創作者：邱致清。貢獻者：邱致清,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/f6b7d2a8-b271-41e9-bf31-a08fdd5b5533/108-lit-cw-1393-re-201911160530405dce611f3fe380.jpg
289131,https://memory.culture.tw/Home/Detail?Id=289131&IndexCode=Culture_Object,"File:影子祖母(選自《第三屆蘭陽文學獎 傳承與創新》).jpg","影子祖母(選自《第三屆蘭陽文學獎 傳承與創新》)","本文出自《傳承與創新︰第三屆蘭陽文學獎作品集》，為小說組第二名。 小霞的祖母年輕即守寡，在一次家族聚會到頭城農場度假，看到一隻在火雞群中孤獨存活的雄孔雀，雄孔雀似乎看穿祖母內在的欲望，走到祖母面前，打開牠殘破但華麗的尾羽。祖母被鼓舞了，回去之後決定做一件旗袍死後穿著入殮，然而祖母的願望並未被實現，在開棺撿骨當日，化作影子跟著孫女小霞回家。小霞看見月光下影子逐漸化成祖母的模樣，影子祖母仍不放棄想穿上那件旗袍的欲望。 小霞陪著祖母一針一線縫製旗袍，但是旗袍卻像是幫小霞量身訂做的一樣，與祖母胖胖的身材不合。小霞看著影子努力想擠進那件旗袍，感慨現實中「不知有多少老人會成為影子？還是他們在家早就被當成影子看待？」小霞和影子祖母對話，卻發現「生與死只是睡著與醒來之間的差別而已」，但人卻朝著欲望前進，死後亦如是。",2008-10,創作者：徐嘉澤。貢獻者：徐嘉澤,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/c839547f-2124-418a-88c3-00aa31188583/108-lit-cw-1394-re-201911160537075dce611f3fe380.jpg
289132,https://memory.culture.tw/Home/Detail?Id=289132&IndexCode=Culture_Object,"File:牛肉場(選自《第三屆蘭陽文學獎 傳承與創新》).jpg","牛肉場(選自《第三屆蘭陽文學獎 傳承與創新》)","本文出自《傳承與創新︰第三屆蘭陽文學獎作品集》，為小說組第三名。 本篇從媒體流傳和真實版本存在的落差起筆，寫到兩代熟客張班長的生活日常，近午騎著破鐵馬來到麵店，點一碗牛骨清湯麵，邊吃邊開講。一天，生面孔古女士到來，麵店端出的「加肉班長麵」，讓她成為每週必來的熟客。身為食物評論家，她好奇查探好吃的秘密，卻發現「秘方不在鍋裡」。隧道開通後，麵店因股女士的介紹而人潮洶湧，老闆忙碌病倒把店賣掉。變成連鎖店的麵店，用制式方式熬湯煮麵，找古女士背書，原本沒有秘方的湯頭變成不可說的秘密，循指南而來的城市人也分不出今時舊日的差別，但張班長卻在新店開張後失去舊時的生活。 究竟美味的食物，到底是存在舌尖、美食指南或是記憶裡？麵店老闆兒子（連鎖店第一個員工）目擊家中麵店的改變，提出質疑，也是對現代人只相信美食指南的嘲諷。",2008-10,創作者：謝智威。貢獻者：謝智威,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/9b08420f-6c41-481a-9822-80a7e8ec4ec4/108-lit-cw-1395-re-201911160542505dce611f3fe380.jpg
289133,https://memory.culture.tw/Home/Detail?Id=289133&IndexCode=Culture_Object,"File:龜神的女兒家(選自《第三屆蘭陽文學獎 傳承與創新》).jpg","龜神的女兒家(選自《第三屆蘭陽文學獎 傳承與創新》)","本文出自《傳承與創新︰第三屆蘭陽文學獎作品集》，為小說組佳作。 文章以倒敘的方式描寫1997年主角十八歲時，因為在學校禮堂和女同學接吻，被轉學送回宜蘭阿嬤家，陰錯陽差在租書店認識當地的T（造型男性化的女同志）憨雞仔，看到當地女同性戀群的活動，還莫名被捲入T群帶頭老大康哥的感情事件，最後倉促逃回台北的往事。 故事由事件發生的五年後主角和憨雞仔相約台北的速食店敘舊寫起，當年在租書店認識憨雞仔，跟著她認識了當地的老大康哥、偉哥和傳說中在台北上班的倫哥。主角看到當地的T處處模仿男人的行逕─―抽菸、吃檳榔，自以為沒結幫派、卻自然而然的形成幫派文化，她看著她們卻覺得格格不入，如同她看著阿嬤的日常卻想念台北的種種一般的「水土不服」。城鄉差距，不僅存在於日常，也存在於女同性戀之間。 短暫幾個月的宜蘭生活，在搭著火車逃回台北時，主角卻突然覺得大海龜守護著的宜蘭平原是她真正的故鄉了。真切的體驗喚醒血液中流淌屬於宜蘭的養分，不是一兩歲時的懵懂和大人們的自以為是，而是主角真實的覺醒。",2008-10,創作者：卓嘉琳。貢獻者：卓嘉琳,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/17eeb003-bd82-4d0d-a5c4-101cc7c8282c/108-lit-cw-1396-re-201911160549115dce611f3fe380.jpg
289134,https://memory.culture.tw/Home/Detail?Id=289134&IndexCode=Culture_Object,"File:浴谷(選自《第三屆蘭陽文學獎 傳承與創新》).jpg","浴谷(選自《第三屆蘭陽文學獎 傳承與創新》)","本文出自《傳承與創新︰第三屆蘭陽文學獎作品集》，為小說組佳作。 文章敘述主角活在母親偏執清洗消毒周遭的環境，直到國中畢業旅行，在礁溪認識了熱谷溫泉館的老闆娘，才首次見到冒著蒸氣的熱水。因為莫名的親切感，主角和老闆娘保持聯繫，電話中她聽到老闆娘如數家珍的談著溫泉，以及日治時期她在溫泉中找到幸福愛情，但女兒卻把父親的死歸咎於她的不倫戀情，因而離家出走的往事。 在母親極度潔癖下，偏執地消毒和只能洗冷水澡的態度，逼走主角父、兄，只有船員叔叔偶爾前來。主角再也無法忍受家中的冷水，被母親發現她用溫泉粉洗澡，憤怒的咆哮中，她驚覺溫泉館老闆娘就是外婆。無法接受事實的她，向父親求援被拒，叔叔代替父親的角色安慰她，卻因此被母親趕走，結束了婚外情。主角母親視溫泉為淫蕩惡水，用冰冷面對世界，主角母親厭惡自己的母親成為別人的第三者，自己卻也複製母親的命運成為別人家庭的第三者。",2008-10,創作者：李秋慧。貢獻者：李秋慧,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/ba7f14cd-e490-44e7-9320-5b44e6f98e96/108-lit-cw-1397-re-201911160555145dce611f3fe380.jpg
289136,https://memory.culture.tw/Home/Detail?Id=289136&IndexCode=Culture_Object,File:庄腳囝.jpg,庄腳囝,"本書分為「生活散文集」和「少年小說」兩輯，生活散文集又分成四個部分：「故鄉情」、「師長恩」、「童年夢」和「生活集」。散文篇篇都顯示作者對「庄腳」歲月的依戀及師長的懷念。少年小說則是以作者自己的成長為背景，道出生活中的幾許無奈及對師長關注照顧的感謝之情。 在「故鄉情」中，作者書寫蘭陽各地的自然風光，伴隨著成長記憶的交通建設，如何讓一個貧窮的漁村變成繁華的小鎮，以及作者求學過程師長的協助。「師長恩」顧名思義是作者的求學生涯受師長照顧的感懷。 在「童年夢」裡可見作者困窘的童年，幼時母親離家，父親經年不在，跟著祖父母住竹仔厝、蓋麻袋、三餐不繼。五歲時祖母離世，從此跟祖父相依為命。他說：「苦中作樂是我童年唯一可得的回憶」，為了一朵漂亮的黃槿花，摔入未加蓋的糞坑，祖母為了替他去晦氣，借錢買了一個鴨蛋給他吃，他心裡希望天天掉進糞坑，天天有蛋吃。上小學要走四十分鐘路，到國中還打赤腳上學，國中三年級才在老師的協助下裝了家中第一盞電燈。這種窘迫直到「生活集」才看到生活的其他樂趣。",1998-04,創作者：李松德。貢獻者：李松德,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/5b82a21f-ac77-46d3-837e-244c125ca36c/108-lit-cw-1399-re-201911160615595dce611f3fe380.jpg
289137,https://memory.culture.tw/Home/Detail?Id=289137&IndexCode=Culture_Object,"File:暮春夜語(選自《第三屆蘭陽文學獎 傳承與創新》).jpg","暮春夜語(選自《第三屆蘭陽文學獎 傳承與創新》)","本文出自《傳承與創新︰第三屆蘭陽文學獎作品集》，為散文組佳作。 這篇文章主要講的是宜蘭春天的雨和味道，以夏天雨的節奏和味道的不同作對比，又延伸到不同國度的雨和國情的差異，例如英國和捷克，在一冷一熱之間，有相當大的落差。最後回歸到故鄉宜蘭，這個地方的氣味，屬於一種樸素而真實的味道，沒有英國的陰鬱，沒有捷克的憂愁和熱情，這樸實的氣味，貼切的反應食材本身的特質，對作者來說，宜蘭的雨和宜蘭的味道都是一股真切不造作的風味。 文中細膩的梳別宜蘭雨的差異，例如東雨渲染、春雨落筆明快、五月的雨多情、六月的雨則是溢滿的相思，夏日的雨則是性格剛烈的女子，愛恨分明。雨的氣味則被歸類為「有土味的雨」、「下得像發霉的雨」、「滴滴答答下不乾淨的雨」。此外她也用味道來歸類地方，英國的食物總是冷的，就像他們的天氣和文化一樣，是一種褪色的驕傲與疏離，捷克熱騰騰的烤鴨則讓她相當驚艷，是她在遊走他鄉異國後的發現，以味蕾在感情上的維度，衡量食物和文化的偏好。最後回歸到個人成長經驗，在故鄉的雨和食物的滋養下成長，能夠以樸實無華的真我不卑不亢的對抗都市化，化解生活中的喧囂與焦躁，是人生中的心靈解藥。",2008-10,創作者：吳碩禹。貢獻者：吳碩禹,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/653d3d91-7c69-41d2-bfd2-3fa5427d0e42/108-lit-cw-1400-re-201911160626405dce611f3fe380.jpg
289138,https://memory.culture.tw/Home/Detail?Id=289138&IndexCode=Culture_Object,File:地久天長.jpg,地久天長,"這是知名暢銷書作家吳淡如唯一在故鄉宜蘭文化局出版的書。 《地久天長》分為三大篇，第一篇《多情搖滾》、第二篇《都市情話》、第三篇《舊愛新歡》，每篇底下都有獨立的短篇小說。作者用短短的篇幅書寫耐人尋味的小故事，例如和書名同名的〈地久天長〉，這篇寫的是一對即將結婚的男女挑選婚紗的故事，從開始在選擇婚紗店的時候，兩人的意見開始有些不合，為結婚一事，他們三天一小吵，吵到後面他們開始產生疑惑：「為什麼要結婚？」「對方是因為他而嫁給他，還是因為結婚典禮嫁給他？」再後來，他們甚至懷疑起對方，過往的種種記憶在腦海中全被翻了出來，男方開始覺得「一個奢侈的女人將來會害他傾家蕩產」，女方則覺得「小氣的男人是女人終生的不幸」，他們忽然覺得不該跟對方結婚！作者以細膩的眼光書寫著兩個觀點迥異的人，面對問題時會產生的念頭，引發人性的幽微之處，值得細細體會。",1993-06,創作者：吳淡如。貢獻者：吳淡如,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/2f90b8fd-68c3-42c0-813d-fe71fd1cb56f/108-lit-cw-1401-re-201911160702175dce611f3fe380.jpg
289140,https://memory.culture.tw/Home/Detail?Id=289140&IndexCode=Culture_Object,File:鄉居好歲月.jpg,鄉居好歲月,"這是一本關於退休生活的紀錄。 作者自2006年退休之後，拒絕了好友再創事業第二春的邀約，毅然決然離開熱鬧的市區，遷居於人煙稀少的鄉下，面對友人的疑問，作者給出三點回覆，第一點他本來就是農家子弟，從哪裡來如今就回哪裡去；第二點是為了住寬廣的居室，都市的生活機能雖然好，但居室跟街道皆狹小；第三點是受到陶淵明〈歸去來辭〉、〈桃花源記〉、〈歸園田居〉三篇作品的影響，讓他對田園生活產生嚮往，所以一退休他便以飛快的速度搬到鄉下。 全書共分為「風」、「雅」、「頌」三卷，周圍場景皆環繞著柯林這個鄉下村落，作者以詼諧的筆調書寫在鄉間的所見所聞，並戲言自己現在過的是「練身子」、「掃院子」、「提籃子」、「當學子」、「看片子」、「逗孫子」、「串門子」、「抱妻子」、「寫稿子」、「做遊子」十子登科的生活。",2016-12,創作者：簡良助。貢獻者：簡良助,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/8d07bd0b-fd6f-46ac-91af-c225b7c21448/108-lit-cw-1402-re-201911160723585dce611f3fe380.jpg
289141,https://memory.culture.tw/Home/Detail?Id=289141&IndexCode=Culture_Object,File:詩‧評介和解說.jpg,詩‧評介和解說,"林煥彰是個優秀且多變的宜蘭詩人，他創作的作品許多極為「明朗」，有些則有深厚的寓意。這樣不停創作的詩人，如何觀察現代詩的發展，如何討論一首詩的好壞，都是非常值得參考的。而這本《詩‧評介和解說》與《善良的語言》是同時出版發行的，恰好可以透過這兩本書，理解林煥彰眼中的現代詩。 《詩‧評介和解說》主要分成兩個部分，首先是輯一「詩集評介」，在這個部分林煥彰與讀者分享了八個詩人的作品，分別是李金髮、覃子豪、陳秀喜、吳慕適、瘂弦、白萩、薛林、朱沉冬八位，雖然林煥彰說這是他寫的評介，但在閱讀起來更像是林煥彰讀詩有感的記錄。透過淺白的文字，解析作者詩中的深遠含意，帶領讀者閱讀這些作品，讀起來格外有趣。至於輯二「詩的解說及其他」，則是像林煥彰說的「有詩的解說、詩的寫作經過、詩的看法、詩的批評及詩人之間的友誼等」多面向的討論詩，特別適合創作者閱讀，有助於掌握詩的一些基本特色。",1992-06,創作者：林煥彰。貢獻者：林煥彰,Art;Humanities,24.7484187,121.7450148,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/33737b28-3e9b-4418-a955-15f71d612671/108-lit-cw-1403-re-201912251842125e02f35d35df50.jpg
289142,https://memory.culture.tw/Home/Detail?Id=289142&IndexCode=Culture_Object,File:善良的語言.jpg,善良的語言,"林煥彰這本《善良的語言》是跟他《詩‧評介和解說》同時出版發行的。如果《詩‧評介和解說》是老練成熟的林煥彰的讀後感，那麼這本《善良的語言》便是年輕時抱持著「初生之犢不畏虎」心態的林換彰，最直白的讀詩感言。 《善良的語言》這個書名，會讓讀者好奇到底當中有何寓意？原來這是林煥彰對於詩壇前輩吳瀛濤的懷念與尊敬，吳瀛濤是林煥彰的莫逆之交，他們一同寫詩，一同讀詩，彼此交互影響，卻各自擁有詩壇的一片天。吳瀛濤說的「善良的語言」，在林煥彰讀後三十年，他最清楚「善良的語言」就是詩。於是林煥彰持續的讀詩，持續的寫詩。他將三十年前寫的幾篇詩評集結，我們也可以拿來與《詩‧評介和解說》中輯一的八篇評界比較，可以發現當中林煥彰的詩觀轉變，如何從情感滿腔的詩人，蛻變成老練穩重的詩人。 詩是《善良的語言》，那讀詩便是學習如何說出「善良的語言」的過程。",1992-06,創作者：林煥彰。貢獻者：林煥彰,Art;Humanities,24.7484187,121.7450148,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/f9b9e878-cd95-4e80-b6ab-d1c57866587a/108-lit-cw-1404-re-201911161655205dcfb30be44fb0.jpg
289146,https://memory.culture.tw/Home/Detail?Id=289146&IndexCode=Culture_Object,File:一起呼吸著.jpg,一起呼吸著,"吳錫和的《一起呼吸著》收錄他三年間的八十首作品，按照時間排序，正好展現了吳錫和寫作的心態與技巧變化。整本詩集沒有分輯，吳錫和的作品不適合被分類，他是隨心所欲的創作者，想到什麼、發現什麼就寫出什麼。 這本詩集的名稱《一起呼吸著》，背後的意義正是吳錫和的詩觀，他說會取這個書名的原因乃是因為「表示詩人當與同時代人一起呼吸快樂或不快樂的空氣、新鮮或不新鮮的空氣、自由或不自由的空氣……」這本詩集確實嶄露了吳錫和與同時代人共同經歷的種種，而他僅是以文字記錄。 閱讀吳錫和的詩作，會發現他的節奏連綿不斷，正如他滿腔的情感連綿不絕一般。他擅用重複的句式營造閱讀的感受，重複的文字在一首詩中會時常出現，使讀者不停重思吳錫和詩作的社會問題、人生難題，吳錫和與大家一起呼吸著，而讀者也以此與他共同呼吸著。",1997-04,創作者：吳錫和。貢獻者：吳錫和,Art;Humanities,24.7492414,121.745182,https://dcm.s3.hicloud.net.tw/excel/object/2020-02-24/35647981-f857-44ba-a9bf-e96f5bad7c98/collectionOpen/215ef391-aba0-49ff-ad83-209f8bf8e97a/108-lit-cw-1405-re-201911161720455dcfb30be44fb0.jpg
